net_Sales,amazon_Shipping,kohl_final_price,kohl_Shipping,Target_Shipping,TCIN_var,kohl_pdt_desc_length,Availability,Price_diff_amazon_final_pr,Price_diff_target_final_pr,Price_rat_amazon_final_pr,Price_rat_amazon_reg_pr,Price_rat_target_reg_pr,Recency_week,Amz_No_of_images,Amz_Not_User_Gen_images,Amz_pdt_desc_length,Amz_rating5,Amz_Review_count,Amz_Total_negative_sent_score,Amz_Total_Positive_sent_score,Amz_User_Generated_images,kohls_Number_of_images,Neg_tot_wt_score,pos_avg_wt_score,reviews_1_M,reviews_3_M,reviews_6_M,Target_pdt_desc_length,Total_sentiment_score
0,0,3.493472658,0,0,0,5.351858133,0.693147181,5.546192554,4.460144414,0.695604938,0.847678903,0.849272872,2.833213344,5.298317367,3.555348061,3,NA,NA,NA,NA,5.111987788,0,NA,NA,NA,NA,NA,0,NA
0,1.788420568,2.856470206,0,0,0,3.63758616,0.693147181,5.521460918,4.406719247,0.656950207,0.370009561,0.456697142,2.397895273,3.713572067,3.713572067,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.01615716,NA
0,1.788420568,2.856470206,0,0,0,3.465735903,0.693147181,5.511652977,4.356580613,0.576673996,0.261560693,0.299863851,2.833213344,0,0,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.123368564,0,0,0,4.644390899,0.693147181,5.738924368,4.695833221,0.755973803,0.550605773,0.384888207,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,5.065123479,0,0,0,4.644390899,0.693147181,5.715579285,4.605070181,0.730966477,0.571636507,0.384888207,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,4.64784646,0,0,0,4.882801923,0.693147181,5.572610202,3.80666249,0.550075866,0.328814265,0.04553829,3.610917913,1.791759469,1.791759469,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3.63758616,NA
0.693147181,0,5.065123479,0,0,0,4.644390899,0.693147181,5.729125282,4.290459441,0.760659911,0.610156745,0.232057818,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,5.065123479,0,0,0,4.644390899,0.693147181,5.729125282,4.605070181,0.760659911,0.610156745,0.384888207,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,5.17840707,0,0,0,4.644390899,0.693147181,5.789042319,4.521788577,0.842373779,0.610156745,0.232057818,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,4.708268144,0,0,0,4.882801923,0.693147181,5.603114635,3.941581808,0.601569093,0.346129333,0.04553829,3.610917913,1.791759469,1.791759469,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3.63758616,NA
0.693147181,0,5.17840707,0,0,0,4.644390899,0.693147181,5.755425708,4.290459441,0.765895672,0.512684622,0.13982719,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,4.210645018,0,0,0,5.087596335,0.693147181,5.665041646,4.727387819,1.08846578,0.911705125,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,4.210645018,0,0,0,5.043425117,0.693147181,5.66569978,4.727387819,1.093360687,0.917543683,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,4.210645018,0,0,0.693147181,4.983606622,0.693147181,5.642970335,4.727387819,0.942965493,0.735455498,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,4.708268144,0,0,0,4.882801923,0.693147181,5.603114635,3.941581808,0.601569093,0.346129333,0.04553829,3.610917913,1.791759469,1.791759469,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3.63758616,NA
0.693147181,0,5.17840707,0,0,0,4.644390899,0.693147181,5.755425708,4.779039456,0.765895672,0.512684622,0.384888207,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,4.210645018,0,0,0,5.087596335,0.693147181,5.665041646,4.727387819,1.08846578,0.911705125,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,4.210645018,0,0,0,5.043425117,0.693147181,5.662856308,4.727387819,1.072472341,0.8925897,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,4.210645018,0,0,0,4.983606622,0.693147181,5.662856308,4.727387819,1.072472341,0.8925897,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.22059017,NA
0.693147181,0,4.210645018,0,0,0.693147181,4.983606622,0.693147181,5.642970335,4.727387819,0.942965493,0.735455498,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,4.708268144,0,0,0,4.882801923,0.693147181,5.603114635,3.941581808,0.601569093,0.346129333,0.04553829,3.610917913,1.791759469,1.791759469,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3.63758616,NA
0.693147181,0,5.17840707,0,0,0,4.644390899,0.693147181,5.755425708,4.779039456,0.765895672,0.512684622,0.384888207,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,4.210645018,0,0,0.693147181,4.983606622,0.693147181,5.660770584,4.727387819,1.05756928,0.874723209,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,4.708268144,0,0,0,4.882801923,0.693147181,5.603114635,3.941581808,0.601569093,0.346129333,0.04553829,3.610917913,1.791759469,1.791759469,3,1.098612289,1.609437912,4.624972813,2.708050201,0,NA,1.791759469,0,0.693147181,1.098612289,1.098612289,3.63758616,3.17805383
0.693147181,0,5.17840707,0,0,0,4.644390899,0.693147181,5.755425708,4.779039456,0.765895672,0.512684622,0.384888207,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,4.210645018,0,0,0,4.983606622,0.693147181,5.65248918,4.727387819,1.001619195,0.807160753,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,1.791759469,NA,NA,NA,NA,NA,6.212606096,NA
0.693147181,0,4.210645018,0,0,0,5.043425117,0.693147181,5.650030019,4.727387819,0.985922416,0.788062251,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,4.210645018,0,0,0,5.056245805,0.693147181,5.655642099,4.727387819,1.022340068,0.832273998,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.230481448,NA
0.693147181,0,4.210645018,0,0,0.693147181,4.983606622,0.693147181,5.65248918,4.727387819,1.001619195,0.807160753,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,4.210645018,0,0,0.693147181,4.983606622,0.693147181,5.650030019,4.727387819,0.985922416,0.788062251,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,4.765246134,0,0,0,4.882801923,0.693147181,5.626793433,4.060443011,0.639080348,0.346129333,0.04553829,3.610917913,1.791759469,1.791759469,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.17840707,0,0,0,4.644390899,0.693147181,5.755425708,4.779039456,0.765895672,0.512684622,0.384888207,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,3.858622229,0,0,0,5.043425117,0.693147181,5.585749408,4.584967479,0.808495006,0.852259687,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,3.858622229,0,0,0,4.983606622,0.693147181,5.585749408,4.584967479,0.808495006,0.852259687,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.22059017,NA
0.693147181,0,3.858622229,0,0,0.693147181,4.983606622,0.693147181,5.585749408,4.584967479,0.808495006,0.852259687,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,5.17840707,0,0,0,4.644390899,0.693147181,5.761013108,4.779039456,0.777812081,0.528008615,0.384888207,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,3.858622229,0,0,0,5.087596335,0.693147181,5.571279125,4.584967479,0.727414332,0.747567256,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,3.858622229,0,0,0,4.983606622,0.693147181,5.583120298,4.584967479,0.792869827,0.832273998,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.22059017,NA
0.693147181,0,3.858622229,0,0,0.693147181,4.983606622,0.693147181,5.583120298,4.584967479,0.792869827,0.832273998,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,5.17840707,0,0,0,4.644390899,0.693147181,5.773308537,4.779039456,0.805108072,0.562916669,0.384888207,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,4.014579594,0,0,0,5.087596335,0.693147181,5.601269752,4.615120517,0.823752794,0.747567256,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,4.014579594,0,0,0.693147181,4.983606622,0.693147181,5.612763076,4.615120517,0.891060738,0.832273998,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,4.014579594,0,0,0.693147181,4.983606622,0.693147181,5.612763076,4.615120517,0.891060738,0.832273998,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,4.765246134,0,0,0,4.882801923,0.693147181,5.626793433,4.060443011,0.639080348,0.346129333,0.04553829,3.610917913,1.791759469,1.791759469,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.858622229,0,0,0,4.983606622,0.693147181,5.571279125,4.532599493,0.727414332,0.747567256,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,1.791759469,NA,NA,NA,NA,NA,6.212606096,NA
0.693147181,0,3.858622229,0,0,0,5.087596335,0.693147181,5.571279125,4.532599493,0.727414332,0.747567256,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,3.858622229,0,0,0,5.043425117,0.693147181,5.571279125,4.532599493,0.727414332,0.747567256,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,3.858622229,0,0,0,4.983606622,0.693147181,5.583120298,4.532599493,0.792869827,0.832273998,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.22059017,NA
0.693147181,0,3.858622229,0,0,0.693147181,4.983606622,0.693147181,5.583120298,4.532599493,0.792869827,0.832273998,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,3.858622229,0,0,0.693147181,4.983606622,0.693147181,5.583120298,4.532599493,0.792869827,0.832273998,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,4.708268144,0,0,0,4.882801923,0.693147181,5.603114635,3.941581808,0.601569093,0.346129333,0.04553829,3.610917913,1.791759469,1.791759469,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.550631295,0,0,0,4.644390899,0.693147181,5.973045962,5.293254572,1.023373688,0.938063302,0.803497742,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,3.858622229,0,0,0,4.983606622,0.693147181,5.569374507,4.532599493,0.717573178,0.734687455,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,1.791759469,NA,NA,NA,NA,NA,6.212606096,NA
0.693147181,0,3.858622229,0,0,0,5.087596335,0.693147181,5.565937028,4.532599493,0.700251523,0.711921182,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,3.858622229,0,0,0,5.043425117,0.693147181,5.569374507,4.532599493,0.717573178,0.734687455,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,3.858622229,0,0,0,5.056245805,0.693147181,5.583120298,4.532599493,0.792869827,0.832273998,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.230481448,NA
0.693147181,0,4.64784646,0,0,0,4.882801923,0.693147181,5.578861525,3.80666249,0.562595721,0.346129333,0.04553829,3.610917913,1.791759469,1.791759469,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.660874974,0,0,0,4.644390899,0.693147181,6.026348949,5.433678334,1.052974317,0.869203812,0.803497742,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,4.084294226,0,0,0,4.983606622,0.693147181,5.615934384,4.65396035,0.868651306,0.747567256,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,1.791759469,NA,NA,NA,NA,NA,6.212606096,NA
0.693147181,0,4.084294226,0,0,0,5.087596335,0.693147181,5.615934384,4.65396035,0.868651306,0.747567256,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,4.084294226,0,0,0,5.043425117,0.693147181,5.615934384,4.65396035,0.868651306,0.747567256,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,4.084294226,0,0,0.693147181,4.983606622,0.693147181,5.625280247,4.65396035,0.924277329,0.816850955,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,4.765246134,0,0,0,4.882801923,0.693147181,5.626793433,4.060443011,0.639080348,0.346129333,0.04553829,3.610917913,1.791759469,1.791759469,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.660874974,0,0,0,4.644390899,0.693147181,6.026348949,5.433678334,1.052974317,0.869203812,0.803497742,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,4.084294226,0,0,0,4.983606622,0.693147181,5.614113023,4.65396035,0.858395002,0.734687455,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,1.791759469,NA,NA,NA,NA,NA,6.212606096,NA
0.693147181,0,4.084294226,0,0,0,5.087596335,0.693147181,5.610826189,4.65396035,0.840332204,0.711921182,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,4.084294226,0,0,0,5.043425117,0.693147181,5.614113023,4.65396035,0.858395002,0.734687455,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,4.084294226,0,0,0,4.983606622,0.693147181,5.627261337,4.65396035,0.936762409,0.832273998,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.22059017,NA
0.693147181,0,4.084294226,0,0,0.693147181,4.983606622,0.693147181,5.624017506,4.65396035,0.916451861,0.807160753,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,4.765246134,0,0,0,4.882801923,0.693147181,5.626793433,4.060443011,0.639080348,0.346129333,0.04553829,3.610917913,1.791759469,1.791759469,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.607271574,0,0,0,4.644390899,0.693147181,5.989462544,5.365929285,1.010821507,0.869203812,0.803497742,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,4.997212274,NA
0.693147181,0,4.084294226,0,0,0,4.727387819,0.693147181,5.610826189,4.65396035,0.840332204,0.711921182,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,4.997212274,NA
0.693147181,0,4.084294226,0,0,0,4.727387819,0.693147181,5.614113023,4.65396035,0.858395002,0.734687455,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,4.990432587,NA
0.693147181,0,4.084294226,0,0,0.693147181,4.727387819,0.693147181,5.627261337,4.65396035,0.936762409,0.832273998,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4.997212274,NA
0.693147181,0,4.084294226,0,0,0.693147181,4.727387819,0.693147181,5.621233852,4.65396035,0.899552902,0.786172652,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,4.990432587,NA
0.693147181,0,4.765246134,0,0,0,4.727387819,0.693147181,5.626793433,4.060443011,0.639080348,0.346129333,0.04553829,3.610917913,1.791759469,1.791759469,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.858622229,0,0,0,4.727387819,0.693147181,5.573673789,4.558078578,0.740044204,0.479258183,0.557314974,3.044522438,1.098612289,1.098612289,3,NA,NA,NA,NA,0,1.791759469,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.660874974,0,0,0,4.644390899,0.693147181,6.026348949,5.433678334,1.052974317,0.869203812,0.803497742,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,4.210645018,0,0,0,4.983606622,0.693147181,5.64286406,4.727387819,0.942341422,0.734687455,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,1.791759469,NA,NA,NA,NA,NA,6.212606096,NA
0.693147181,0,4.210645018,0,0,0,5.087596335,0.693147181,5.639670529,4.727387819,0.923883765,0.711921182,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,4.210645018,0,0,0.693147181,4.983606622,0.693147181,5.655642099,4.727387819,1.022340068,0.832273998,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,4.765246134,0,0,0,4.882801923,0.693147181,5.626793433,4.060443011,0.639080348,0.346129333,0.04553829,3.610917913,1.791759469,1.791759469,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.858622229,0,0,0,4.828313737,0.693147181,5.571012697,4.558078578,0.72602697,0.461026237,0.557314974,3.044522438,1.098612289,1.098612289,3,NA,NA,NA,NA,0,1.791759469,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.660874974,0,0,0,4.644390899,0.693147181,6.039015849,5.433678334,1.088216877,0.911408091,0.803497742,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,4.210645018,0,0,0,4.983606622,0.693147181,5.638354669,4.727387819,0.916440746,0.70271274,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,1.791759469,NA,NA,NA,NA,NA,6.212606096,NA
0.693147181,0,4.210645018,0,0,0,5.087596335,0.693147181,5.639670529,4.727387819,0.923883765,0.711921182,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,4.210645018,0,0,0.693147181,4.983606622,0.693147181,5.655642099,4.727387819,1.022340068,0.832273998,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,4.210645018,0,0,0.693147181,4.983606622,0.693147181,5.652839996,4.727387819,1.003891096,0.809919651,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,3.858622229,0,0,0,4.828313737,0.693147181,5.571012697,4.558078578,0.72602697,0.461026237,0.557314974,3.044522438,1.098612289,1.098612289,3,NA,NA,NA,NA,0,1.791759469,NA,NA,NA,NA,NA,0,NA
0.693147181,0,5.426710581,0,0,0,4.644390899,0.693147181,5.903206939,5.129839542,0.952041775,0.967964921,0.803497742,3.610917913,3.258096538,3.258096538,3,NA,NA,NA,NA,0,2.890371758,NA,NA,NA,NA,NA,5.446737372,NA
0.693147181,0,3.858622229,0,0,0,5.087596335,0.693147181,5.564520407,4.532599493,0.693272188,0.70271274,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,3.858622229,0,0,0.693147181,2.079441542,0.693147181,5.564520407,4.532599493,0.693272188,0.70271274,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.230481448,NA
0.693147181,0,3.858622229,0,0,0.693147181,4.983606622,0.693147181,5.583120298,4.532599493,0.792869827,0.832273998,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6.226536669,NA
0.693147181,0,3.858622229,0,0,0.693147181,4.983606622,0.693147181,5.582367853,4.532599493,0.788475538,0.826637596,0.76561904,3.465735903,3.465735903,3.465735903,3,NA,NA,NA,NA,0,0.693147181,NA,NA,NA,NA,NA,6.216606101,NA
0.693147181,0,5.18961795,0,0,0,4.204692619,0.693147181,5.828386638,4.828233734,0.940220396,0.953403665,0.622879921,2.833213344,1.098612289,1.098612289,3,NA,NA,NA,NA,0,1.386294361,NA,NA,NA,NA,NA,5.187385806,NA
0.693147181,0,5.18961795,0,0,0.693147181,4.406719247,0.693147181,5.828386638,4.828233734,0.940220396,0.953403665,0.622879921,2.833213344,1.098612289,1.098612289,3,NA,NA,NA,NA,0,1.386294361,NA,NA,NA,NA,NA,5.556828062,NA
0.693147181,0,5.315174484,0,0,0.693147181,5.030437921,0.693147181,5.866496385,5.093688849,0.946762278,0.961466708,0.500787095,2.833213344,0,0,3,NA,NA,NA,NA,0,3.17805383,NA,NA,NA,NA,NA,5.393627546,NA
0.693147181,0,5.426710581,0,0,0,4.644390899,0.693147181,5.903206939,5.129839542,0.952041775,0.967964921,0.803497742,3.610917913,3.258096538,3.258096538,3,0,0,4.624972813,1.945910149,0,2.890371758,1.791759469,2.079441542,0,0,0,5.446737372,2.772588722
0.693147181,1.788420568,3.109060959,0,0,0,4.859812404,0.693147181,5.529389404,4.356580613,0.671944824,0.389938198,0.274907097,2.833213344,0.693147181,0.693147181,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,2.856470206,0,0,0,4.8978398,0.693147181,5.525413098,4.356580613,0.692959663,0.417705125,0.299863851,2.833213344,0.693147181,0.693147181,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.621670704,0,0,0,5.087596335,0.693147181,5.541224329,4.356580613,0.635907881,0.341874731,0.231876449,2.833213344,0.693147181,0.693147181,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,2.517696473,0,0,0,4.9698133,0.693147181,5.521420917,4.356580613,0.723676386,0.457961317,0.336168646,2.833213344,0,0,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,2.856470206,0,0,0,5.192956851,0.693147181,5.525413098,4.356580613,0.692959663,0.417705125,0.299863851,2.833213344,0,0,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,2.517696473,0,0,0,5.030437921,0.693147181,5.521420917,4.356580613,0.723676386,0.457961317,0.336168646,2.833213344,0,0,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,2.341805806,0,0,0,4.859812404,0.693147181,5.519819572,4.356580613,0.740342158,0.479644894,0.355782628,2.833213344,1.098612289,1.098612289,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,2.517696473,0,0,0,4.905274778,0.693147181,5.521420917,4.356580613,0.723676386,0.457961317,0.336168646,2.833213344,1.098612289,1.098612289,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,2.856470206,0,0,0,4.828313737,0.693147181,5.525413098,4.356580613,0.692959663,0.417705125,0.299863851,2.833213344,0,0,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,1.788420568,3.109060959,0,0,0,4.828313737,0.693147181,5.529389404,4.356580613,0.671944824,0.389938198,0.274907097,2.833213344,0,0,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
0.693147181,0,3.478158423,0,0,0,5.043425117,0.693147181,5.537294896,4.356580613,0.645039596,0.354108899,0.242808944,2.833213344,1.098612289,1.098612289,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
